516;1;4;6;18
517;1;4;6;19
518;1;4;6;20
519;1;4;6;21
520;1;4;6;22
521;1;4;6;23
522;1;4;6;24
523;1;4;6;25
524;1;4;7;8
525;1;4;7;9
526;1;4;7;10
527;1;4;7;11
528;1;4;7;12
529;1;4;7;13
530;1;4;7;14
531;1;4;7;15
532;1;4;7;16
533;1;4;7;17
534;1;4;7;18
535;1;4;7;19
536;1;4;7;20
537;1;4;7;21
538;1;4;7;22
539;1;4;7;23
540;1;4;7;24
541;1;4;7;25
542;1;4;8;9
543;1;4;8;10
544;1;4;8;11
545;1;4;8;12
546;1;4;8;13
547;1;4;8;14
548;1;4;8;15
549;1;4;8;16
550;1;4;8;17
551;1;4;8;18
552;1;4;8;19
553;1;4;8;20
554;1;4;8;21
555;1;4;8;22
556;1;4;8;23
557;1;4;8;24
558;1;4;8;25
559;1;4;9;10
560;1;4;9;11
561;1;4;9;12
562;1;4;9;13
563;1;4;9;14
564;1;4;9;15
565;1;4;9;16
566;1;4;9;17
567;1;4;9;18
568;1;4;9;19
569;1;4;9;20
570;1;4;9;21
571;1;4;9;22
572;1;4;9;23
573;1;4;9;24
574;1;4;9;25
575;1;4;10;11
576;1;4;10;12
577;1;4;10;13
578;1;4;10;14
579;1;4;10;15
580;1;4;10;16
581;1;4;10;17
582;1;4;10;18
583;1;4;10;19
584;1;4;10;20
585;1;4;10;21
586;1;4;10;22
587;1;4;10;23
588;1;4;10;24
589;1;4;10;25
590;1;4;11;12
591;1;4;11;13
592;1;4;11;14
593;1;4;11;15
594;1;4;11;16
595;1;4;11;17
596;1;4;11;18
597;1;4;11;19
598;1;4;11;20
599;1;4;11;21
600;1;4;11;22
601;1;4;11;23
602;1;4;11;24
603;1;4;11;25
604;1;4;12;13
605;1;4;12;14
606;1;4;12;15
607;1;4;12;16
608;1;4;12;17
609;1;4;12;18
610;1;4;12;19
611;1;4;12;20
612;1;4;12;21
613;1;4;12;22
614;1;4;12;23
615;1;4;12;24
616;1;4;12;25
617;1;4;13;14
618;1;4;13;15
619;1;4;13;16
620;1;4;13;17
621;1;4;13;18
622;1;4;13;19
623;1;4;13;20
624;1;4;13;21
625;1;4;13;22
626;1;4;13;23
627;1;4;13;24
628;1;4;13;25
629;1;4;14;15
630;1;4;14;16
631;1;4;14;17
632;1;4;14;18
633;1;4;14;19
634;1;4;14;20
635;1;4;14;21
636;1;4;14;22
637;1;4;14;23
638;1;4;14;24
639;1;4;14;25
640;1;4;15;16
641;1;4;15;17
642;1;4;15;18
643;1;4;15;19
644;1;4;15;20
645;1;4;15;21
646;1;4;15;22
647;1;4;15;23
648;1;4;15;24
649;1;4;15;25
650;1;4;16;17
651;1;4;16;18
652;1;4;16;19
653;1;4;16;20
654;1;4;16;21
655;1;4;16;22
656;1;4;16;23
657;1;4;16;24
658;1;4;16;25
659;1;4;17;18
660;1;4;17;19
661;1;4;17;20
662;1;4;17;21
663;1;4;17;22
664;1;4;17;23
665;1;4;17;24
666;1;4;17;25
667;1;4;18;19
668;1;4;18;20
669;1;4;18;21
670;1;4;18;22
671;1;4;18;23
672;1;4;18;24
673;1;4;18;25
674;1;4;19;20
675;1;4;19;21
676;1;4;19;22
677;1;4;19;23
678;1;4;19;24
679;1;4;19;25
680;1;4;20;21
681;1;4;20;22
682;1;4;20;23
683;1;4;20;24
684;1;4;20;25
685;1;4;21;22
686;1;4;21;23
687;1;4;21;24
688;1;4;21;25
689;1;4;22;23
690;1;4;22;24
691;1;4;22;25
692;1;4;23;24
693;1;4;23;25
694;1;4;24;25
695;1;5;6;7
696;1;5;6;8
697;1;5;6;9
698;1;5;6;10
699;1;5;6;11
700;1;5;6;12
701;1;5;6;13
702;1;5;6;14
703;1;5;6;15
704;1;5;6;16
705;1;5;6;17
706;1;5;6;18
